id,is_iceberg
49a88dfc,0.021443
2d6ec645,0.995522
0d4d77ba,0.994869
3ee672a2,0.988548
738b41fd,0.159870
f7fb320d,0.997281
b42fad18,0.012920
4ab8b00a,0.997595
f7870f2b,0.051408
4978666a,0.993653
f1b0d6c7,0.028158
5642407f,0.007018
36d4ff92,0.980481
4139aba2,0.994404
7585ce58,0.991624
33e25984,0.990945
ac46f3c9,0.037197
fc34a5b8,0.921975
85c36a8f,0.914388
b2d8a426,0.356772
13ec60d1,0.950520
9d440f42,0.954533
1c0a891e,0.989504
981c3bc3,0.886648
295604f4,0.376425
16ca16c3,0.963925
b4dda837,0.039128
88d088ef,0.269508
1b4fa160,0.676633
f371bd82,0.619160
b130a0b7,0.998883
ebf1de82,0.990135
01e651c3,0.061704
51b1fecc,0.941614
fa635a31,0.017639
97b7d789,0.309893
2f598053,0.988039
c0e3e148,0.987226
cfa175a8,0.046270
3d7e09d8,0.982903
44a13d1b,0.979906
c66b0948,0.996406
976a6d64,0.024920
8bbd8909,0.985910
522890fd,0.962677
f23a3b95,0.983968
680039dc,0.755325
93028e53,0.932178
22a16932,0.956077
7d8126d2,0.009358
ba2ecd75,0.005773
8071bdd7,0.972442
96d5aeee,0.001128
154be68f,0.937078
d8c2bfe2,0.983622
f76d47b0,0.916319
0e781ade,0.088996
13cf6060,0.003173
cd99f710,0.995480
d10005bb,0.062128
3a31445f,0.993676
3157202d,0.992084
6ee64703,0.897900
e5de8685,0.401808
02cc70ba,0.217175
50984a87,0.853259
fa94957a,0.996626
eab406b4,0.084314
3ad39398,0.924996
9ecf3802,0.180351
6048ae7b,0.003950
9dc68871,0.003689
13701465,0.388679
8d8779f3,0.088231
0712f269,0.992151
722c2597,0.001673
478a2b08,0.977588
38f5fb41,0.992332
c52ad74d,0.999153
0c85fd09,0.000685
f1582cba,0.580865
ff836697,0.955551
ddfe4802,0.128315
3cef3bc7,0.966928
6a21542b,0.992023
150e23c4,0.994342
078c6d99,0.988078
1dcd1dc3,0.205567
39967e45,0.997658
6b6333aa,0.045325
4ae61433,0.562326
f96362e0,0.028978
97a88aac,0.489582
427ae8ce,0.990126
209d4b15,0.073797
64b453bd,0.001541
0f5a484e,0.988238
5ac74969,0.969023
736ed43e,0.467666
8533795f,0.413019
f5b54fb6,0.650299
6eb4c041,0.504457
97afdf42,0.592407
1bb488db,0.549402
f132e44d,0.185160
d3c2f140,0.529973
1756794d,0.989499
9efcc11f,0.001260
14c966cf,0.991415
59cfe4d1,0.998166
883151f4,0.142852
34c4c9ff,0.997134
70b4c2eb,0.676570
96a337d9,0.996971
7fe89ffa,0.962640
057c7a22,0.000424
451cc057,0.908547
05076700,0.002515
dc52f6c1,0.990234
b03a59f9,0.667377
129ed4b0,0.996190
fb611563,0.998637
ac32e6f1,0.992641
c05c5ab0,0.997718
3163d5ed,0.988640
02096ca4,0.994478
e92496c0,0.947166
1a9e2c50,0.991774
0864e334,0.823966
d976faeb,0.993813
1d7b342f,0.897753
281bc1ea,0.000581
bea9f0cf,0.994323
f4afa0e6,0.000800
e1b5ef69,0.911842
b50539fd,0.870172
2a8c9c15,0.997758
157ebb0c,0.996481
247d3614,0.015643
0c6cc0cb,0.939101
aae88d39,0.119588
0c77b464,0.003330
963cf5ea,0.920034
1b371d8b,0.915930
225bc00f,0.007850
bc0a4eec,0.907910
1099782e,0.996915
a18feadd,0.888264
ad7f4932,0.972104
5f8f831e,0.778134
b5167c35,0.628327
0230b06d,0.992503
f8d7f7ba,0.984385
08bd1053,0.691802
58e4dc8c,0.015841
4793ce8e,0.961997
304caab4,0.001781
f2ee6d7f,0.937270
e1f9c0e4,0.895147
8e40401c,0.526470
5d9eaba2,0.996567
55e7562c,0.989579
9da6cb4b,0.002104
c3c1c8ec,0.065868
3b38698e,0.993954
6c9eb909,0.074435
482a3d1d,0.373427
0e9918f0,0.977547
ef894fd2,0.013067
4b82e7f7,0.985573
b9cdd7fb,0.028576
94a496f4,0.639524
995eacae,0.979088
41b02e58,0.993496
69f04617,0.996692
c889a03c,0.997467
91f98acf,0.993142
9135c19f,0.981219
1f0e9c09,0.001192
260d6e8e,0.032090
46334397,0.006763
f34ddf31,0.965972
4d6177d7,0.733647
76a57270,0.991165
217b8cea,0.479879
9a45a566,0.021864
1b55c75e,0.000655
7bd92ec6,0.422569
6c409f41,0.994272
df3e48eb,0.980820
62723e57,0.013855
b8e627bf,0.411853
86bb5d85,0.950432
77e5034c,0.034276
607079e5,0.996867
96879fb4,0.022158
6afe606d,0.927344
4129802f,0.862771
a42300ef,0.307908
1af842f5,0.991128
3fe57d78,0.675475
f4e60ed5,0.986916
68c8337b,0.682837
914ed5b5,0.995783
a6bb5987,0.987721
c781c439,0.995443
47a1a25e,0.989946
80ea0713,0.810358
a9d001bc,0.979419
f94d098a,0.995218
3e230e0e,0.891060
24afa485,0.015183
bc37db7f,0.798358
83f99e4d,0.002984
1a8d86f7,0.010047
38136419,0.948163
d393e637,0.964566
36902570,0.826745
327f7b25,0.977262
3f8543c6,0.959121
a0d42a70,0.583006
e07ba430,0.407199
c6e53803,0.975599
fec4dad8,0.991607
933fc5ba,0.914804
c27eda4e,0.994349
9b94d2c2,0.007286
a2dbdb31,0.959838
816258dd,0.477010
81f11218,0.853335
c4bd9d04,0.995583
c6ce9bf9,0.995569
a7b3cc29,0.332144
527870bf,0.988132
9af26068,0.983230
0b591e70,0.992918
2b1e57c5,0.179991
194db786,0.074377
e09ba644,0.997091
fa2ed3e5,0.994099
1ba92726,0.547814
8c8f45b4,0.000448
f8889f44,0.096626
598e255b,0.992421
45f1aa7a,0.993861
022956a3,0.094380
d406064d,0.995050
76617947,0.012503
d0e5dccb,0.994583
33271da6,0.123294
0840e2b1,0.963769
521a9f4d,0.889160
7286b1dc,0.990979
5b6acc2d,0.908401
e034cd34,0.003106
46577660,0.993550
bb4d6f24,0.995459
bfc7a3f2,0.994717
abc66be8,0.026156
3627189f,0.985603
e49a77f6,0.686084
a209d7ee,0.977010
dee69cf6,0.519097
9a6261a0,0.869664
a8e444c6,0.090398
a6a66a28,0.998852
db7022ff,0.010419
0dfb45d9,0.954497
81c983aa,0.034243
a98fb5e1,0.983804
99e004d7,0.267633
d16e5fbb,0.815394
3c352f9e,0.985133
12202699,0.922214
86af0236,0.331789
f3703e6f,0.961628
4a71dc34,0.597712
321edcdc,0.642886
e365a657,0.007801
45755c9c,0.920313
873b0829,0.637558
72ccd009,0.826305
205243d9,0.983656
d9202f36,0.978859
9d0c30b0,0.117217
56644ace,0.010203
c63f527f,0.911967
bb84b9bd,0.884690
6f68caf0,0.980126
8492119b,0.113838
71bde48d,0.973459
d2d6e2ba,0.123347
6f4b309c,0.985234
b3cc5ba3,0.356425
fee39547,0.993804
4893137a,0.925549
e283c4c4,0.641802
25bac62b,0.993554
8fd88dd6,0.004317
b48c104e,0.459129
221d500b,0.992853
8f0de087,0.487989
32342e03,0.718182
a8da99d8,0.069991
93203755,0.995962
d3c88528,0.988028
0d7a17b3,0.980702
bd72f5ec,0.999000
e953c0fd,0.922324
e730b6c6,0.676810
c086033a,0.300062
a521d303,0.007179
b023957a,0.599543
3e0f04e8,0.304977
60647cba,0.004787
2f5c43a8,0.920513
b54ba69b,0.992602
eac962ff,0.986505
7e2a3763,0.004566
9362d863,0.045636
8f1b833c,0.996710
79727ff5,0.078417
62614c75,0.997948
75a03adf,0.480301
cf138392,0.992593
bf467a96,0.258874
c8b34651,0.587708
105a5c54,0.741892
bf6de75c,0.995428
060702c8,0.980969
921bad2c,0.962544
e0d17eb0,0.995168
9a3825c9,0.981881
8eda717f,0.008664
78906e0c,0.999137
c60100ad,0.993353
90a72a52,0.998200
d80e4ed4,0.990381
339cd0d2,0.876280
d99de899,0.820777
357e20d1,0.088344
a4d190da,0.983362
bd226217,0.110645
476e2771,0.998580
4e483506,0.292133
f70ea081,0.970375
4645e56f,0.973847
e6d05940,0.226937
f8b3c6af,0.994473
c89d6aad,0.979189
0cb57f6e,0.976342
86a4be46,0.983324
75e62d7e,0.007673
ebc36374,0.975823
0ebcb731,0.834222
24d000c5,0.284320
f3c9a4f6,0.987637
1bc59730,0.128883
47ea0bff,0.461686
cdeccfdd,0.340794
15e09a1d,0.989649
00652788,0.882309
23649c84,0.007389
91188a77,0.186295
eaca8580,0.856824
4ce9daeb,0.926612
d4220673,0.587271
b6a87aef,0.138058
8333ebed,0.980224
950a3453,0.114430
7074f6c9,0.988315
98a02caf,0.003475
59c8d2b3,0.943567
d99d13bd,0.977501
de86f1cf,0.996201
8f4b1985,0.988854
a7779b04,0.988611
2caeab11,0.991387
16aeea7c,0.985013
b9d19ab9,0.973041
29c5d2fd,0.999055
efcefa55,0.988856
099161c3,0.967809
12b49195,0.167510
96a1ce13,0.981586
67964b4f,0.006948
b61c605c,0.107314
bcfc0f16,0.047362
bf0cb956,0.236960
12f6aa7d,0.074990
f36f3a0c,0.213602
83490492,0.622674
e3b62b60,0.985229
20b27d66,0.996568
25c3ce93,0.883581
67a2ff0b,0.988183
9b2d3c1a,0.990197
8ad51f7d,0.009096
14137b57,0.994861
9ea5aa79,0.640320
5ea1d2dd,0.494751
979c867e,0.949111
7ea1e1b6,0.214911
d65520ba,0.193048
765ad2e2,0.982758
d2957326,0.749987
24349e24,0.128695
fd8a2ae3,0.292356
b282d98e,0.617509
3eaa7a61,0.966024
16533dd4,0.037753
4adb68d7,0.999074
565005b9,0.768293
51d86e0c,0.997994
30635642,0.000975
d9480a60,0.009147
b2647128,0.952252
20478c55,0.997911
caa0d105,0.389378
474f4534,0.018355
d51e3867,0.631043
e5d1bba7,0.964276
e7000b2a,0.147393
78f06b79,0.007870
8a9f4bee,0.998659
3d716bbe,0.993961
6e1ddef1,0.983696
9826f39a,0.825021
3fdc82f7,0.997204
31f013c3,0.979926
97a9df6d,0.977456
10e65294,0.970751
0bdca1a5,0.197742
374037fa,0.851128
1d1a0cec,0.991259
d415c5ad,0.948954
ced1306d,0.173629
f43497f3,0.994599
ffd13a9e,0.996069
6f67148e,0.789324
be322b68,0.642074
af209b44,0.013716
69b53a4a,0.988042
4c085180,0.963735
608cea18,0.991506
f8bebbfd,0.389843
ae16855d,0.035624
dfc700b3,0.658991
e3bdd9ac,0.990415
87a8ea20,0.851095
3c3da9aa,0.923545
76c882d6,0.010065
9e429645,0.902838
7dc9c990,0.000468
f38d53ef,0.069766
e1785b6e,0.040145
80c673fb,0.966328
a8b8c20b,0.946190
6a1ff150,0.561199
2f68d4fe,0.914232
c462ec65,0.997855
c374d5c4,0.995131
d20769b3,0.885888
c467fe4d,0.533323
1356229e,0.975656
b1532127,0.020059
3777ee22,0.936138
4ba6023f,0.995078
08504ae6,0.043004
5e0b4cc5,0.954557
249a0c1f,0.978668
24b3497f,0.681594
9edcf494,0.019506
53297290,0.368439
6d3a269e,0.984816
1b0d38fc,0.013323
02747427,0.967112
38867253,0.997355
c392dbd0,0.992187
8939734c,0.001071
097ba3af,0.000445
30f0f835,0.996583
bdab1bcf,0.995863
1070a984,0.908187
c41b8a90,0.946881
86a3b5cc,0.835073
d0a3719e,0.996821
b1a8067b,0.009172
911bc6aa,0.970857
67a2d0ac,0.247167
11447262,0.926296
12fd1375,0.031178
f2898538,0.908883
0e7355e2,0.006158
bc2c87c8,0.988861
94001156,0.099192
d5855224,0.871020
a3c1a552,0.289746
edcf54fa,0.962536
a28b90eb,0.677850
63cd028f,0.301222
dbc79657,0.006799
bc856bf1,0.992822
c7e25a70,0.959245
9771b119,0.075996
836db0d9,0.063775
f5685d3e,0.975985
bb04299d,0.991871
163a9d23,0.786438
5283c614,0.000458
2276d5d8,0.963877
ccb77e34,0.268258
d4a75bf3,0.482027
e15f46ea,0.446011
992a45ba,0.989139
056e7768,0.001019
a1dc016b,0.736342
38db82cd,0.007675
3295f3ae,0.859939
a6ff3660,0.553434
5981b799,0.988881
2636d79d,0.097979
7a8521e2,0.001174
9b53021d,0.990410
0a37be18,0.933506
a8676e55,0.996019
3488b8fc,0.763246
b86d4006,0.745676
33888635,0.992916
aa9ca5f9,0.447897
08faf0f6,0.001380
5320cd26,0.004058
2c57fdaa,0.990838
d467ce62,0.895453
888a568e,0.959881
88d6c838,0.992295
8f138517,0.578522
e1108dc0,0.196985
9e9cd6c9,0.058883
ab893af4,0.971124
4d4b30ba,0.982654
7ce15e26,0.101644
dbc45500,0.000951
6a0cde3f,0.174410
2658014c,0.953731
08d20604,0.012166
03c83dc9,0.188451
d741ccd1,0.446597
992d48b6,0.001551
b1ea3253,0.993757
da379e69,0.811919
73b429af,0.994991
2aefe712,0.995166
1e3634f9,0.994825
069ee09e,0.007658
a7970f81,0.000586
23084d2e,0.027139
ac57710a,0.988798
02553267,0.284215
0971c6c7,0.985548
cdb7f1fe,0.508746
d3af3f60,0.983412
59daf44b,0.989110
c2169934,0.982272
da03b56e,0.818245
474ea404,0.990068
f686cdc4,0.537842
f865b354,0.991047
106df554,0.996668
e5637171,0.636920
cba8985c,0.025215
cc09c9ce,0.126689
0b85b33f,0.889239
92f20625,0.957319
6b1379dd,0.995812
ed2b1df1,0.566586
325124e4,0.076206
7455c944,0.018277
fd68ccc1,0.597475
8df9100d,0.895040
c406df9b,0.078669
4978870c,0.000829
383f95d6,0.992206
aba96bbf,0.000547
6bba66b4,0.981957
b86fa0c9,0.857329
a2abc369,0.258412
0b40c014,0.981672
d45add48,0.963844
00193999,0.701394
c2f1b710,0.402070
53750c72,0.039863
3137ef1d,0.772871
bc6b8e2a,0.477079
7cb546c6,0.960557
d59a2349,0.007828
04d04b9a,0.125172
05ac1343,0.013681
2917895f,0.008118
342a1d01,0.212664
78309e4b,0.997020
5c1a5aba,0.009398
fae57f79,0.980503
23821d71,0.950543
5780b19d,0.222014
11c67865,0.997459
8564f114,0.994565
ec7d0fdd,0.993624
9a0446b8,0.480335
5f5da69d,0.471187
7a11839b,0.769448
763c9bbf,0.002165
15a7b5c5,0.009156
e9c7e251,0.482121
2555c207,0.709411
ec8d9784,0.170786
08fd9d10,0.974577
9504ae29,0.063480
0b91a24d,0.987421
e62e6cfe,0.805033
5d1291bb,0.997148
b3c1f2e7,0.932901
c6a8db21,0.051824
f2c137fd,0.996556
b61e8155,0.992352
45b9ee35,0.360195
8fe9c49b,0.215883
b98ceb09,0.011988
70c4a435,0.986729
d953d111,0.979249
da7de86e,0.993576
519f8611,0.966943
75eefdc3,0.502746
62412092,0.975997
de8ec010,0.954393
ee6121f8,0.986021
412b66e0,0.688308
7405c131,0.997071
efff4306,0.992216
5658d679,0.219928
617f88fc,0.022086
a120100b,0.698148
0971369e,0.981212
83f7fe7b,0.774543
12437da1,0.001048
8e7f96a5,0.407866
a08237de,0.004949
a013bd6f,0.937846
c6fdd404,0.177558
317e2af4,0.976208
dd9878c0,0.971973
42e76a51,0.999069
022f77e3,0.979459
cada3682,0.994141
53074f1f,0.983645
e6c19679,0.712455
dfb69b8b,0.818325
e1572941,0.337384
8d549cd2,0.501342
6913594d,0.951519
6e528fd6,0.076925
c8b037c7,0.002056
c3b6c880,0.069828
9684ac04,0.030008
6d974acc,0.996480
57b10462,0.993054
b2373298,0.002994
8e946e10,0.979725
6acee7de,0.992770
8ad7cc2f,0.001198
8e6e087e,0.351325
c3e46df5,0.184778
f6983f34,0.970100
8130a3aa,0.942895
0f11be03,0.988166
766073e1,0.991020
e67f6889,0.989809
148a0930,0.161085
b333ff97,0.672946
1c148a28,0.992980
ee0b02d7,0.992962
fa1c5f6d,0.985517
9b12ae1f,0.852560
3bb60b1b,0.986145
096e7594,0.994330
ac98996a,0.003420
1b7b9b9d,0.797790
61b2ac6f,0.991776
2bd414a8,0.478054
73d12826,0.582761
29f7ec33,0.191226
265f8aa8,0.991210
0d6be675,0.989384
a00ecdf6,0.915291
c414328a,0.022493
d47de87e,0.256162
376f984f,0.993227
12a35aa5,0.994368
8ecfd739,0.249478
2cbc30f4,0.802133
aa4bdf31,0.205646
69d18f51,0.975977
50cd4394,0.007299
bda732e1,0.957321
8e77e385,0.883274
49dfd51a,0.987763
b0a3e728,0.398729
518061ec,0.991028
bb306c8c,0.014192
1b2cf099,0.025301
e7c405e4,0.305064
1fc79c9d,0.525909
3427cd60,0.978005
8fc604cd,0.994289
0981acfd,0.002503
512e9c5c,0.982627
ae9f2426,0.271428
a8cd44c8,0.965524
acac91c3,0.997658
35988937,0.937215
2a2dd539,0.997437
3f971e0a,0.000578
7e09131c,0.982567
82726c59,0.733704
ec4c3dbd,0.988684
2a851255,0.003879
2cebdab4,0.994645
013b617b,0.995541
21a8603a,0.990264
fe2f2579,0.994949
df069a3d,0.982452
595f7f57,0.767212
081bdb0a,0.001665
6f8e7b3a,0.655303
d1824fe1,0.073835
3ddc6778,0.963831
57e4244d,0.995058
18e2e176,0.448095
7394cdbc,0.912841
19821b41,0.170149
12e9563c,0.989707
b96c9ed9,0.993977
096d9c1b,0.686430
97454a30,0.987690
43b6c5d3,0.977028
2c58bcc5,0.234819
0c71dc02,0.731842
f7cd79b0,0.972125
922ec513,0.406841
561b6b2c,0.980617
32913f04,0.975323
77aad507,0.046492
d62d5a9c,0.992282
be70bb3d,0.862162
84920252,0.984289
b9623d93,0.962526
ba925eca,0.015061
181ecadf,0.992263
6fbcc9e2,0.041728
57d5b182,0.370873
d3013a36,0.579563
21cafb54,0.073584
d1a6cc74,0.000466
c4017d47,0.016779
22e05854,0.012747
7eb53ec8,0.958014
c77a806d,0.999237
c114c951,0.997447
71495521,0.052871
98bb1260,0.107885
546ec108,0.975768
78f39102,0.046804
26b6379a,0.994371
8cb14c23,0.985217
75892ee1,0.523928
3d31d65f,0.421620
30784a7a,0.330720
efba2a23,0.999336
9fcb2c5a,0.004167
9910ee7e,0.168113
dc97b587,0.463210
7732ca72,0.085960
c4bac1f1,0.357143
a80ddf30,0.001875
fe79c536,0.280899
84e34259,0.999048
7db3b563,0.095456
5e946e6e,0.972248
76881bf4,0.969595
7c606237,0.791044
7aa06d7d,0.895767
0d035cbc,0.983269
0838e69f,0.996962
f6715e39,0.983876
499004bb,0.093568
4cefc9ec,0.001686
ded95f0a,0.945460
073112c9,0.909099
96cb4df4,0.106031
0962de0b,0.998481
cea18b7b,0.994152
75463cb0,0.983236
4a59c201,0.938583
29d46646,0.089990
e6134ca4,0.193781
445ae936,0.992337
420d8dda,0.991391
bae1b5b1,0.994918
9f49327e,0.822088
18b52f62,0.999340
b02bb341,0.005759
e5be8689,0.115770
b5b85b95,0.951690
b94f72e3,0.186755
a79114fd,0.013816
502ffafa,0.990511
b8e274d7,0.271166
e37f8f63,0.152888
c8a5c9d9,0.996351
d574bf84,0.962510
88bc1b71,0.998431
3261e3ee,0.252527
e65424cf,0.462928
706d2090,0.004894
94d4c49c,0.991569
51ba3d48,0.073816
fdd4c395,0.334556
12eed563,0.436930
f93627e8,0.982782
df51a7cd,0.348113
c84092af,0.871827
514a25a2,0.001187
5d421481,0.188966
d3859efd,0.993203
eb024725,0.259259
0d8537a5,0.949809
fe708ff7,0.556245
1790bbf0,0.993551
8a30487e,0.510038
70a01d16,0.577247
89bb7fca,0.441649
398c1300,0.002357
41b43c73,0.126022
72d2839a,0.405413
beeb98cf,0.133279
c409f194,0.978223
0c654278,0.839106
fb155295,0.781501
103d1e1d,0.997586
6c755ff3,0.002026
3722a062,0.987195
90611922,0.991302
77b432f1,0.988724
ccf53246,0.990286
4c52089f,0.979555
81e05676,0.154835
732c51d0,0.012888
b60c6094,0.983068
2e9db48a,0.977540
68cdc732,0.988981
e1f9dbd9,0.124004
31fd12b9,0.991827
72bd3e45,0.686909
84e2f1ab,0.673575
b4b6d3d0,0.287012
874d507a,0.176163
44775bac,0.474689
83dfaf91,0.844856
a9a1cc1e,0.141122
227de452,0.007058
14519bcf,0.014086
970a9821,0.995411
e84230ac,0.061476
550e4ebc,0.622517
5e98d635,0.014635
667d386b,0.993631
503fefff,0.987534
08bcb429,0.991091
90c293d2,0.601583
bbc84c36,0.705863
3facaac6,0.979332
e8d1bc63,0.062759
0ba50202,0.142737
9d947517,0.000466
e084ed8f,0.000398
7051b370,0.009229
910f551e,0.994820
8d238915,0.988557
e7238f30,0.002130
a658f1ba,0.175555
0b4e7093,0.663548
4d59af79,0.927015
99a7b417,0.997384
e5798365,0.831899
078c699f,0.805202
b2cd6017,0.912477
89b3960f,0.970877
104d981d,0.958879
05e410e9,0.903806
44556da6,0.850436
207e5145,0.906045
390ddfc0,0.015762
2e82728f,0.879134
4245d2cc,0.161867
d43a187c,0.568529
52b60236,0.154850
cc22996f,0.679883
bf08f16a,0.069138
47dea2c3,0.976304
22ac0bab,0.991763
49c670ad,0.088448
1040e727,0.547160
f39933c4,0.753193
30474ea4,0.986162
73978670,0.978423
527ad437,0.973255
78f83e41,0.904852
12921cf8,0.921408
b960192b,0.568213
9dfaf61b,0.009145
cec954d2,0.001991
00bb437f,0.989944
06458d98,0.011549
37ba4455,0.887436
2feeeaf3,0.958949
06c83a48,0.245408
dfe4fd55,0.327734
0b7fb9da,0.018799
52d1ae5f,0.007229
0ef51267,0.964213
0d9822ce,0.893683
bcad7099,0.072661
a26a7454,0.990431
93b7cc9d,0.911225
dcd0ddc6,0.360315
16655d5c,0.984686
2a6150ae,0.650669
601fa9bc,0.495853
3644a31b,0.987158
396254ec,0.785846
b01bf536,0.632601
ff13313c,0.983704
18c308c7,0.581608
50b69cc6,0.005491
76bd6e6a,0.492908
74c587bb,0.874156
11b26a63,0.966080
bf2bc384,0.673841
075634d5,0.005734
7b1e388b,0.584450
8eb02fc2,0.980617
5b09ed4a,0.504904
371b935e,0.987103
7a1cbaab,0.803690
c5c72595,0.984458
c5ea95c0,0.688151
a5b61d35,0.930301
2c252c46,0.424568
7d8e52d9,0.091673
13fe65d5,0.980724
a3d2abc6,0.205993
9248daa9,0.474194
605470fc,0.187989
38717ccd,0.967776
1144cbd0,0.993381
6d32e09b,0.862195
89b138f7,0.006387
a83f69a4,0.961809
68b7f89d,0.980196
a0998397,0.914519
7e20006f,0.001106
93b12419,0.365311
475c5a35,0.985723
67f42c90,0.992096
45a114e0,0.225887
41a59ee9,0.960276
6c2c6a39,0.923526
9f840a7d,0.000918
2ad5ee96,0.193392
cb8b875e,0.992369
2283d088,0.065806
545f8210,0.001156
7eeed38a,0.978322
be77b9e7,0.012491
16ec40a3,0.763105
b7e74bcf,0.930220
8a36acfd,0.982320
d2e5b493,0.995968
bd88797b,0.003193
78566a26,0.008109
32449528,0.037132
5f6ffdad,0.451460
38bdc33c,0.962083
f88a9ed3,0.942887
c1fe2103,0.049876
63f7ddd9,0.035478
97e123d2,0.981045
7d078228,0.995092
6b43e60f,0.916668
e07665a4,0.828340
4da0c147,0.307616
1d2474a1,0.965815
f39a3050,0.011535
aaeb3f89,0.685355
daa3d1e9,0.976484
23cad3ed,0.991659
dc8fd92d,0.974696
994a2787,0.226749
5009ce8c,0.867186
95ba90c7,0.128539
bb176f20,0.021918
57ccd603,0.357999
c3767f5b,0.985237
076492b4,0.012363
68864007,0.996605
fb124dd7,0.958130
c59fbfc0,0.000506
ddce9f51,0.151962
c459dbf6,0.967234
1a39b44e,0.984360
a31f8519,0.009529
29ff4d55,0.147752
c0a87a44,0.997486
aa07ea34,0.000590
ed7b77f3,0.995014
ccb10918,0.966539
aba1f2cc,0.025589
0c4b7ce6,0.349151
26a29fae,0.002438
6a1a9b91,0.977566
fda0d9b3,0.735213
2f7da2f9,0.948322
948317c5,0.848068
df315de0,0.350478
51762e5e,0.395085
9be1f9d4,0.993087
b20f16ca,0.980732
24f677ab,0.862449
19d36f67,0.000807
db098e36,0.862449
3ab323b5,0.012886
db204654,0.918576
f0b7c362,0.926579
9c36083a,0.787572
00247e48,0.984618
99064331,0.417945
fb023b97,0.145071
834a13a2,0.170144
b4fb7c3b,0.911694
cccc91e5,0.711431
e777f5c4,0.002776
8a367850,0.120729
01aee49b,0.858409
09a3f3cb,0.872625
b7837a99,0.979143
0e5c18fe,0.004746
433d92a6,0.009977
d8c1c90e,0.125736
5cf350ea,0.994969
9e6adfeb,0.016975
398c373b,0.168955
8e1cb96b,0.871991
c0ab7de5,0.081284
b7519f43,0.994098
54d7929f,0.000619
222a4407,0.112663
4cd8d439,0.972328
ac31d9e4,0.995626
0c51475f,0.149888
926b4b5d,0.978669
3072aeb4,0.974673
5508aabc,0.007119
7ff080c1,0.976380
c8137158,0.259008
73f4c54a,0.296010
0ab19c8d,0.993081
57c090c7,0.801193
b3f4d7c8,0.983263
d4a81cf9,0.707944
497c4ff8,0.988665
8949311b,0.993200
d4f17d1d,0.972501
cbd015d6,0.000886
4ff7d773,0.698942
5950d2f6,0.440269
f0b4c564,0.733206
4727e088,0.995234
2c9b195c,0.061297
04c441b0,0.993911
9f1e2246,0.918360
3bf56119,0.815401
385033f6,0.970550
1e14e9eb,0.945420
4ec14d05,0.899113
d16ffa50,0.940866
6f2147d7,0.012278
13540275,0.900237
280aaa6c,0.523093
63d6fcf6,0.536635
e1130afc,0.075895
8915b349,0.995459
02cb6179,0.991338
816084ef,0.992753
e83e27ef,0.991401
9928b6cb,0.080451
398c44d5,0.991282
4e9944c8,0.995643
ade738c7,0.032661
df106f1f,0.984710
707c42f2,0.005069
c7d6c968,0.995329
2f62a2d3,0.028243
58a62136,0.973382
